type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,3,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,4,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,4,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,6,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,6,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.31.0/24,10,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e92d3d0>},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.32.0/24,3,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e29e090>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.32.0/24,3,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e29e090>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.LoadBalancingSimple,100.0.32.0/24,3,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e29e090>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.0.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dea9990>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.0.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dea9990>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.1.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dea9dd0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.1.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dea9dd0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.2.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dea1f90>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.2.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dea1f90>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.3.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dde8b50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.3.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1dde8b50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.4.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1ddf8a50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.4.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1ddf8a50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.5.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1ddf8990>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.5.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1ddf8990>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.6.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1de948d0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.6.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1de948d0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.7.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e609a50>},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.8.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e62edd0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.8.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e62edd0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.9.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e62e390>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.9.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e62e390>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.10.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e608990>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.10.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e608990>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.11.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e610fd0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.11.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e610fd0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.12.0/24,0,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61dc10>},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.13.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61ddd0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.13.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e61ddd0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.14.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e05a710>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.14.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e05a710>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.15.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e061a10>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.15.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e061a10>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.16.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e04a350>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.16.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e04a350>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.17.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e04a5d0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.17.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e04a5d0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.18.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e049c50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.18.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e049c50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.19.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e059890>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.19.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e059890>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.20.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e716a50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.20.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e716a50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.21.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e726a50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.21.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e726a50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.22.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e726810>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.22.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e726810>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.23.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e739250>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.23.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e739250>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.24.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e71b750>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.24.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e71b750>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.25.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e733590>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.25.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e733590>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.26.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e733950>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.26.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e733950>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.27.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e70b7d0>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.27.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e70b7d0>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.28.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e383710>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.28.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e383710>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.29.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e38ae50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.29.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e38ae50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e38a310>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.30.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e38a310>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.31.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e38ef50>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.31.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e38ef50>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.32.0/24,0,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e386c90>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Isolation,100.0.32.0/24,0,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e386c90>},{9},zagreb,PolicyStatus.HOLDSNOT
